hour,bin,degree_hour,temp_mean,count_hours_in_bin,count_hour_spring,count_hour_summer,count_hour_fall,count_hour_winter,city,state-prov
0,"(12.8, 100.0]",0.09583333333333335,14.766666666666667,2.0,0.0,2.0,0.0,0.0,Abee AgDM,AB
1,"(-100.0, -29.2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
1,"(-29.2, -26.4]",6.975,-26.95,4.0,0.0,0.0,0.0,4.0,Abee AgDM,AB
1,"(-26.4, -23.6]",5.0375,-25.400000000000002,3.0,0.0,0.0,0.0,3.0,Abee AgDM,AB
1,"(-23.6, -20.8]",19.854166666666668,-21.753846153846155,13.0,0.0,0.0,6.0,7.0,Abee AgDM,AB
1,"(-20.8, -18.0]",17.1875,-19.474999999999998,12.0,1.0,0.0,4.0,7.0,Abee AgDM,AB
1,"(-18.0, -15.2]",20.879166666666666,-16.41875,16.0,1.0,0.0,4.0,11.0,Abee AgDM,AB
1,"(-15.2, -12.4]",19.320833333333333,-14.08125,16.0,2.0,0.0,3.0,11.0,Abee AgDM,AB
1,"(-12.4, -9.6]",14.929166666666667,-10.692857142857141,14.0,0.0,0.0,6.0,8.0,Abee AgDM,AB
1,"(-9.6, -6.8]",26.004166666666666,-8.214814814814815,27.0,1.0,0.0,9.0,17.0,Abee AgDM,AB
1,"(-6.8, -4.0]",28.920833333333334,-5.514705882352941,34.0,9.0,0.0,11.0,14.0,Abee AgDM,AB
1,"(-4.0, -1.2]",21.21666666666667,-2.658620689655172,29.0,13.0,0.0,13.0,3.0,Abee AgDM,AB
1,"(-1.2, 1.6]",19.108333333333334,0.1064516129032258,31.0,14.0,3.0,11.0,3.0,Abee AgDM,AB
1,"(1.6, 4.4]",16.016666666666666,2.8875,32.0,14.0,4.0,12.0,2.0,Abee AgDM,AB
1,"(4.4, 7.2]",13.700000000000001,5.846511627906977,36.0,14.0,12.0,10.0,0.0,Abee AgDM,AB
1,"(7.2, 10.0]",6.1416666666666675,8.615384615384615,24.0,10.0,12.0,2.0,0.0,Abee AgDM,AB
1,"(10.0, 12.8]",2.566666666666667,11.43888888888889,18.0,2.0,16.0,0.0,0.0,Abee AgDM,AB
1,"(12.8, 100.0]",0.09166666666666663,14.74375,3.0,0.0,3.0,0.0,0.0,Abee AgDM,AB
2,"(-100.0, -29.2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
2,"(-29.2, -26.4]",5.320833333333333,-27.666666666666668,3.0,0.0,0.0,0.0,3.0,Abee AgDM,AB
2,"(-26.4, -23.6]",9.970833333333333,-24.983333333333334,6.0,0.0,0.0,1.0,5.0,Abee AgDM,AB
2,"(-23.6, -20.8]",24.3875,-21.68125,16.0,0.0,0.0,6.0,10.0,Abee AgDM,AB
2,"(-20.8, -18.0]",9.933333333333334,-19.157142857142855,7.0,2.0,0.0,3.0,2.0,Abee AgDM,AB
2,"(-18.0, -15.2]",19.5875,-16.44,15.0,0.0,0.0,3.0,12.0,Abee AgDM,AB
2,"(-15.2, -12.4]",21.658333333333335,-13.977777777777778,18.0,2.0,0.0,5.0,11.0,Abee AgDM,AB
2,"(-12.4, -9.6]",16.925,-10.4875,16.0,0.0,0.0,4.0,12.0,Abee AgDM,AB
2,"(-9.6, -6.8]",25.870833333333334,-8.096296296296297,27.0,2.0,0.0,11.0,14.0,Abee AgDM,AB
2,"(-6.8, -4.0]",28.958333333333332,-5.541176470588235,34.0,10.0,0.0,11.0,13.0,Abee AgDM,AB
2,"(-4.0, -1.2]",21.558333333333334,-2.3466666666666667,30.0,11.0,0.0,16.0,3.0,Abee AgDM,AB
2,"(-1.2, 1.6]",21.954166666666666,0.2638888888888889,36.0,18.0,3.0,11.0,4.0,Abee AgDM,AB
2,"(1.6, 4.4]",15.204166666666667,3.1999999999999997,31.0,11.0,8.0,11.0,1.0,Abee AgDM,AB
2,"(4.4, 7.2]",9.066666666666666,5.95,24.0,11.0,6.0,7.0,0.0,Abee AgDM,AB
2,"(7.2, 10.0]",7.266666666666667,8.465853658536586,27.0,12.0,13.0,2.0,0.0,Abee AgDM,AB
2,"(10.0, 12.8]",2.8375000000000004,11.306060606060607,18.0,2.0,16.0,0.0,0.0,Abee AgDM,AB
2,"(12.8, 100.0]",0.25000000000000006,14.06875,5.0,0.0,5.0,0.0,0.0,Abee AgDM,AB
3,"(-100.0, -29.2]",1.875,-30.1,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
3,"(-29.2, -26.4]",5.358333333333333,-27.96666666666667,3.0,0.0,0.0,0.0,3.0,Abee AgDM,AB
3,"(-26.4, -23.6]",9.95,-24.900000000000002,6.0,0.0,0.0,2.0,4.0,Abee AgDM,AB
3,"(-23.6, -20.8]",19.958333333333332,-21.946153846153848,13.0,0.0,0.0,5.0,8.0,Abee AgDM,AB
3,"(-20.8, -18.0]",15.7875,-19.545454545454547,11.0,2.0,0.0,4.0,5.0,Abee AgDM,AB
3,"(-18.0, -15.2]",18.212500000000002,-16.321428571428573,14.0,1.0,0.0,2.0,11.0,Abee AgDM,AB
3,"(-15.2, -12.4]",20.3625,-13.847058823529412,17.0,1.0,0.0,5.0,11.0,Abee AgDM,AB
3,"(-12.4, -9.6]",21.441666666666666,-10.83,20.0,0.0,0.0,6.0,14.0,Abee AgDM,AB
3,"(-9.6, -6.8]",19.15416666666667,-8.084999999999999,20.0,3.0,0.0,6.0,11.0,Abee AgDM,AB
3,"(-6.8, -4.0]",30.2125,-5.817142857142857,35.0,9.0,0.0,14.0,12.0,Abee AgDM,AB
3,"(-4.0, -1.2]",26.6875,-2.410810810810811,37.0,16.0,0.0,17.0,4.0,Abee AgDM,AB
3,"(-1.2, 1.6]",20.975,0.09411764705882353,34.0,14.0,4.0,12.0,4.0,Abee AgDM,AB
3,"(1.6, 4.4]",14.604166666666668,3.1606060606060606,30.0,11.0,7.0,11.0,1.0,Abee AgDM,AB
3,"(4.4, 7.2]",11.045833333333334,5.7846153846153845,29.0,16.0,8.0,4.0,1.0,Abee AgDM,AB
3,"(7.2, 10.0]",6.3125,8.69767441860465,25.0,7.0,15.0,3.0,0.0,Abee AgDM,AB
3,"(10.0, 12.8]",2.4375000000000004,11.46896551724138,16.0,1.0,15.0,0.0,0.0,Abee AgDM,AB
3,"(12.8, 100.0]",0.05416666666666669,14.2,2.0,0.0,2.0,0.0,0.0,Abee AgDM,AB
4,"(-100.0, -29.2]",1.9458333333333335,-31.8,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
4,"(-29.2, -26.4]",3.6291666666666664,-28.65,2.0,0.0,0.0,0.0,2.0,Abee AgDM,AB
4,"(-26.4, -23.6]",9.866666666666667,-24.566666666666666,6.0,0.0,0.0,1.0,5.0,Abee AgDM,AB
4,"(-23.6, -20.8]",21.46666666666667,-21.900000000000002,14.0,1.0,0.0,5.0,8.0,Abee AgDM,AB
4,"(-20.8, -18.0]",18.5625,-19.36923076923077,13.0,1.0,0.0,5.0,7.0,Abee AgDM,AB
4,"(-18.0, -15.2]",18.166666666666668,-16.242857142857144,14.0,1.0,0.0,2.0,11.0,Abee AgDM,AB
4,"(-15.2, -12.4]",21.229166666666668,-13.405555555555557,18.0,1.0,0.0,9.0,8.0,Abee AgDM,AB
4,"(-12.4, -9.6]",21.462500000000002,-10.855,20.0,0.0,0.0,3.0,17.0,Abee AgDM,AB
4,"(-9.6, -6.8]",20.84583333333333,-7.840909090909091,22.0,7.0,0.0,4.0,11.0,Abee AgDM,AB
4,"(-6.8, -4.0]",28.220833333333335,-5.624242424242424,33.0,6.0,0.0,18.0,9.0,Abee AgDM,AB
4,"(-4.0, -1.2]",27.375,-2.389473684210526,38.0,17.0,0.0,17.0,4.0,Abee AgDM,AB
4,"(-1.2, 1.6]",16.670833333333334,0.08148148148148147,27.0,11.0,4.0,7.0,5.0,Abee AgDM,AB
4,"(1.6, 4.4]",16.741666666666667,3.1605263157894736,34.0,13.0,8.0,12.0,1.0,Abee AgDM,AB
4,"(4.4, 7.2]",10.866666666666667,5.92972972972973,29.0,15.0,8.0,5.0,1.0,Abee AgDM,AB
4,"(7.2, 10.0]",5.991666666666667,8.713513513513513,24.0,7.0,14.0,3.0,0.0,Abee AgDM,AB
4,"(10.0, 12.8]",2.2625,11.11142857142857,14.0,1.0,13.0,0.0,0.0,Abee AgDM,AB
4,"(12.8, 100.0]",0.23750000000000004,13.919999999999998,4.0,0.0,4.0,0.0,0.0,Abee AgDM,AB
5,"(-100.0, -29.2]",3.8333333333333335,-31.1,2.0,0.0,0.0,0.0,2.0,Abee AgDM,AB
5,"(-29.2, -26.4]",3.533333333333333,-27.5,2.0,0.0,0.0,0.0,2.0,Abee AgDM,AB
5,"(-26.4, -23.6]",8.183333333333334,-24.380000000000003,5.0,0.0,0.0,1.0,4.0,Abee AgDM,AB
5,"(-23.6, -20.8]",23.225,-22.259999999999998,15.0,1.0,0.0,5.0,9.0,Abee AgDM,AB
5,"(-20.8, -18.0]",15.6875,-19.327272727272728,11.0,1.0,0.0,3.0,7.0,Abee AgDM,AB
5,"(-18.0, -15.2]",22.279166666666665,-16.552941176470586,17.0,1.0,0.0,8.0,8.0,Abee AgDM,AB
5,"(-15.2, -12.4]",20.195833333333333,-13.611764705882353,17.0,1.0,0.0,4.0,12.0,Abee AgDM,AB
5,"(-12.4, -9.6]",19.408333333333335,-10.977777777777778,18.0,0.0,0.0,5.0,13.0,Abee AgDM,AB
5,"(-9.6, -6.8]",19.9375,-7.885714285714285,21.0,6.0,0.0,3.0,12.0,Abee AgDM,AB
5,"(-6.8, -4.0]",28.995833333333334,-5.56764705882353,34.0,7.0,0.0,18.0,9.0,Abee AgDM,AB
5,"(-4.0, -1.2]",25.120833333333334,-2.325714285714286,35.0,11.0,0.0,18.0,6.0,Abee AgDM,AB
5,"(-1.2, 1.6]",17.641666666666666,0.3,29.0,12.0,4.0,9.0,4.0,Abee AgDM,AB
5,"(1.6, 4.4]",12.9375,2.957692307692308,26.0,10.0,6.0,9.0,1.0,Abee AgDM,AB
5,"(4.4, 7.2]",9.3,5.963333333333334,25.0,12.0,7.0,5.0,1.0,Abee AgDM,AB
5,"(7.2, 10.0]",9.137500000000001,8.72391304347826,35.0,14.0,18.0,3.0,0.0,Abee AgDM,AB
5,"(10.0, 12.8]",2.85,11.214285714285714,18.0,5.0,13.0,0.0,0.0,Abee AgDM,AB
5,"(12.8, 100.0]",0.12500000000000006,13.893333333333334,3.0,0.0,3.0,0.0,0.0,Abee AgDM,AB
6,"(-100.0, -29.2]",3.895833333333333,-31.849999999999998,2.0,0.0,0.0,0.0,2.0,Abee AgDM,AB
6,"(-29.2, -26.4]",3.4541666666666666,-26.55,2.0,0.0,0.0,0.0,2.0,Abee AgDM,AB
6,"(-26.4, -23.6]",6.633333333333333,-24.9,4.0,0.0,0.0,1.0,3.0,Abee AgDM,AB
6,"(-23.6, -20.8]",26.3125,-22.24705882352941,17.0,0.0,0.0,5.0,12.0,Abee AgDM,AB
6,"(-20.8, -18.0]",18.358333333333334,-18.992307692307694,13.0,1.0,0.0,5.0,7.0,Abee AgDM,AB
6,"(-18.0, -15.2]",19.804166666666667,-16.786666666666665,15.0,1.0,0.0,7.0,7.0,Abee AgDM,AB
6,"(-15.2, -12.4]",19.258333333333333,-13.9875,16.0,1.0,0.0,3.0,12.0,Abee AgDM,AB
6,"(-12.4, -9.6]",16.175,-10.979999999999999,15.0,1.0,0.0,3.0,11.0,Abee AgDM,AB
6,"(-9.6, -6.8]",24.075,-8.212,25.0,3.0,0.0,9.0,13.0,Abee AgDM,AB
6,"(-6.8, -4.0]",21.325,-5.572,25.0,5.0,0.0,11.0,9.0,Abee AgDM,AB
6,"(-4.0, -1.2]",26.075,-2.4833333333333334,36.0,10.0,0.0,19.0,7.0,Abee AgDM,AB
6,"(-1.2, 1.6]",15.875,0.24615384615384617,26.0,9.0,4.0,11.0,2.0,Abee AgDM,AB
6,"(1.6, 4.4]",11.375,3.0304347826086957,23.0,10.0,3.0,7.0,3.0,Abee AgDM,AB
6,"(4.4, 7.2]",9.266666666666667,5.633333333333333,24.0,15.0,2.0,7.0,0.0,Abee AgDM,AB
6,"(7.2, 10.0]",8.116666666666667,8.811764705882354,32.0,13.0,16.0,3.0,0.0,Abee AgDM,AB
6,"(10.0, 12.8]",4.2041666666666675,11.786666666666665,31.0,10.0,21.0,0.0,0.0,Abee AgDM,AB
6,"(12.8, 100.0]",0.38333333333333336,14.376744186046512,7.0,2.0,5.0,0.0,0.0,Abee AgDM,AB
7,"(-100.0, -29.2]",3.95,-32.5,2.0,0.0,0.0,0.0,2.0,Abee AgDM,AB
7,"(-29.2, -26.4]",1.7874999999999999,-28.0,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
7,"(-26.4, -23.6]",8.291666666666666,-24.9,5.0,0.0,0.0,1.0,4.0,Abee AgDM,AB
7,"(-23.6, -20.8]",21.675,-22.25714285714286,14.0,0.0,0.0,6.0,8.0,Abee AgDM,AB
7,"(-20.8, -18.0]",18.695833333333333,-19.615384615384617,13.0,0.0,0.0,3.0,10.0,Abee AgDM,AB
7,"(-18.0, -15.2]",19.6,-16.46,15.0,0.0,0.0,6.0,9.0,Abee AgDM,AB
7,"(-15.2, -12.4]",20.275000000000002,-13.723529411764707,17.0,2.0,0.0,4.0,11.0,Abee AgDM,AB
7,"(-12.4, -9.6]",19.1125,-10.583333333333334,18.0,2.0,0.0,5.0,11.0,Abee AgDM,AB
7,"(-9.6, -6.8]",19.258333333333333,-8.209999999999999,20.0,1.0,0.0,7.0,12.0,Abee AgDM,AB
7,"(-6.8, -4.0]",20.245833333333334,-5.345833333333334,24.0,5.0,0.0,9.0,10.0,Abee AgDM,AB
7,"(-4.0, -1.2]",18.829166666666666,-2.480769230769231,26.0,6.0,0.0,14.0,6.0,Abee AgDM,AB
7,"(-1.2, 1.6]",16.629166666666666,0.11851851851851851,27.0,5.0,3.0,16.0,3.0,Abee AgDM,AB
7,"(1.6, 4.4]",12.716666666666667,3.161538461538462,26.0,15.0,1.0,7.0,3.0,Abee AgDM,AB
7,"(4.4, 7.2]",7.295833333333333,5.684210526315789,19.0,6.0,3.0,10.0,0.0,Abee AgDM,AB
7,"(7.2, 10.0]",6.245833333333334,8.654166666666667,24.0,17.0,6.0,1.0,0.0,Abee AgDM,AB
7,"(10.0, 12.8]",4.550000000000001,11.4,31.0,13.0,16.0,2.0,0.0,Abee AgDM,AB
7,"(12.8, 100.0]",1.1583333333333337,15.525925925925925,27.0,7.0,20.0,0.0,0.0,Abee AgDM,AB
8,"(-100.0, -29.2]",2.0541666666666667,-34.4,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
8,"(-29.2, -26.4]",1.8208333333333335,-28.8,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
8,"(-26.4, -23.6]",8.379166666666666,-25.32,5.0,0.0,0.0,1.0,4.0,Abee AgDM,AB
8,"(-23.6, -20.8]",18.441666666666666,-21.983333333333334,12.0,0.0,0.0,4.0,8.0,Abee AgDM,AB
8,"(-20.8, -18.0]",14.3625,-19.57,10.0,0.0,0.0,4.0,6.0,Abee AgDM,AB
8,"(-18.0, -15.2]",20.979166666666668,-16.56875,16.0,0.0,0.0,6.0,10.0,Abee AgDM,AB
8,"(-15.2, -12.4]",16.908333333333335,-14.085714285714285,14.0,0.0,0.0,3.0,11.0,Abee AgDM,AB
8,"(-12.4, -9.6]",18.15416666666667,-10.729411764705883,17.0,2.0,0.0,1.0,14.0,Abee AgDM,AB
8,"(-9.6, -6.8]",17.191666666666666,-8.022222222222222,18.0,3.0,0.0,9.0,6.0,Abee AgDM,AB
8,"(-6.8, -4.0]",22.679166666666667,-5.2592592592592595,27.0,2.0,0.0,10.0,15.0,Abee AgDM,AB
8,"(-4.0, -1.2]",17.2625,-2.3625000000000003,24.0,7.0,0.0,10.0,7.0,Abee AgDM,AB
8,"(-1.2, 1.6]",11.791666666666666,0.005263157894736829,19.0,5.0,2.0,10.0,2.0,Abee AgDM,AB
8,"(1.6, 4.4]",13.325000000000001,3.0555555555555554,27.0,6.0,2.0,14.0,5.0,Abee AgDM,AB
8,"(4.4, 7.2]",8.3375,5.804545454545455,22.0,11.0,0.0,11.0,0.0,Abee AgDM,AB
8,"(7.2, 10.0]",6.8625,8.565384615384616,26.0,15.0,5.0,6.0,0.0,Abee AgDM,AB
8,"(10.0, 12.8]",3.3000000000000003,11.6,24.0,14.0,8.0,2.0,0.0,Abee AgDM,AB
8,"(12.8, 100.0]",1.0625000000000004,16.600980392156863,29.0,9.0,20.0,0.0,0.0,Abee AgDM,AB
9,"(-100.0, -29.2]",1.8625,-29.8,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
9,"(-29.2, -26.4]",1.7541666666666667,-27.2,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
9,"(-26.4, -23.6]",4.945833333333334,-24.666666666666668,3.0,0.0,0.0,0.0,3.0,Abee AgDM,AB
9,"(-23.6, -20.8]",9.170833333333333,-21.78333333333333,6.0,0.0,0.0,3.0,3.0,Abee AgDM,AB
9,"(-20.8, -18.0]",15.766666666666666,-19.5,11.0,0.0,0.0,2.0,9.0,Abee AgDM,AB
9,"(-18.0, -15.2]",18.241666666666667,-16.37142857142857,14.0,0.0,0.0,8.0,6.0,Abee AgDM,AB
9,"(-15.2, -12.4]",17.858333333333334,-13.673333333333334,15.0,0.0,0.0,4.0,11.0,Abee AgDM,AB
9,"(-12.4, -9.6]",17.2875,-11.03125,16.0,0.0,0.0,0.0,16.0,Abee AgDM,AB
9,"(-9.6, -6.8]",17.2,-8.033333333333333,18.0,3.0,0.0,8.0,7.0,Abee AgDM,AB
9,"(-6.8, -4.0]",18.633333333333333,-5.427272727272728,22.0,2.0,0.0,7.0,13.0,Abee AgDM,AB
9,"(-4.0, -1.2]",18.041666666666668,-2.42,25.0,5.0,0.0,11.0,9.0,Abee AgDM,AB
9,"(-1.2, 1.6]",14.220833333333333,0.06086956521739131,23.0,8.0,2.0,7.0,6.0,Abee AgDM,AB
9,"(1.6, 4.4]",13.558333333333334,3.2785714285714285,28.0,3.0,2.0,18.0,5.0,Abee AgDM,AB
9,"(4.4, 7.2]",6.941666666666666,6.131578947368421,19.0,9.0,0.0,10.0,0.0,Abee AgDM,AB
9,"(7.2, 10.0]",6.866666666666667,8.796296296296296,27.0,16.0,3.0,8.0,0.0,Abee AgDM,AB
9,"(10.0, 12.8]",2.545833333333334,11.505555555555555,18.0,10.0,5.0,3.0,0.0,Abee AgDM,AB
9,"(12.8, 100.0]",1.004166666666667,17.47457627118644,26.0,12.0,12.0,2.0,0.0,Abee AgDM,AB
10,"(-100.0, -29.2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
10,"(-29.2, -26.4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
10,"(-26.4, -23.6]",6.616666666666667,-24.8,4.0,0.0,0.0,0.0,4.0,Abee AgDM,AB
10,"(-23.6, -20.8]",4.5875,-21.8,3.0,0.0,0.0,1.0,2.0,Abee AgDM,AB
10,"(-20.8, -18.0]",14.195833333333333,-19.169999999999998,10.0,0.0,0.0,4.0,6.0,Abee AgDM,AB
10,"(-18.0, -15.2]",9.183333333333334,-16.585714285714285,7.0,0.0,0.0,2.0,5.0,Abee AgDM,AB
10,"(-15.2, -12.4]",22.895833333333332,-14.021052631578947,19.0,0.0,0.0,7.0,12.0,Abee AgDM,AB
10,"(-12.4, -9.6]",17.34166666666667,-11.1125,16.0,0.0,0.0,3.0,13.0,Abee AgDM,AB
10,"(-9.6, -6.8]",12.220833333333333,-7.661538461538461,13.0,1.0,0.0,5.0,7.0,Abee AgDM,AB
10,"(-6.8, -4.0]",22.7375,-5.311111111111111,27.0,3.0,0.0,7.0,17.0,Abee AgDM,AB
10,"(-4.0, -1.2]",14.458333333333332,-2.45,20.0,5.0,0.0,9.0,6.0,Abee AgDM,AB
10,"(-1.2, 1.6]",18.325,0.24000000000000002,30.0,8.0,1.0,10.0,11.0,Abee AgDM,AB
10,"(1.6, 4.4]",11.104166666666666,3.3130434782608695,23.0,5.0,3.0,9.0,6.0,Abee AgDM,AB
10,"(4.4, 7.2]",6.495833333333334,5.729411764705882,17.0,1.0,0.0,15.0,1.0,Abee AgDM,AB
10,"(7.2, 10.0]",6.970833333333334,8.465384615384615,26.0,16.0,1.0,9.0,0.0,Abee AgDM,AB
10,"(10.0, 12.8]",3.145833333333334,11.304761904761905,21.0,11.0,5.0,5.0,0.0,Abee AgDM,AB
10,"(12.8, 100.0]",0.7583333333333339,18.228682170542637,24.0,10.0,9.0,5.0,0.0,Abee AgDM,AB
11,"(-100.0, -29.2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
11,"(-29.2, -26.4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
11,"(-26.4, -23.6]",1.6875,-25.6,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
11,"(-23.6, -20.8]",4.6375,-22.2,3.0,0.0,0.0,0.0,3.0,Abee AgDM,AB
11,"(-20.8, -18.0]",8.483333333333334,-19.03333333333333,6.0,0.0,0.0,3.0,3.0,Abee AgDM,AB
11,"(-18.0, -15.2]",14.529166666666665,-16.8,11.0,0.0,0.0,3.0,8.0,Abee AgDM,AB
11,"(-15.2, -12.4]",14.2625,-13.625,12.0,0.0,0.0,4.0,8.0,Abee AgDM,AB
11,"(-12.4, -9.6]",24.783333333333335,-10.960869565217392,23.0,0.0,0.0,7.0,16.0,Abee AgDM,AB
11,"(-9.6, -6.8]",5.8,-8.299999999999999,6.0,1.0,0.0,1.0,4.0,Abee AgDM,AB
11,"(-6.8, -4.0]",21.97083333333333,-5.380769230769231,26.0,1.0,0.0,7.0,18.0,Abee AgDM,AB
11,"(-4.0, -1.2]",16.083333333333336,-2.6454545454545455,22.0,4.0,0.0,9.0,9.0,Abee AgDM,AB
11,"(-1.2, 1.6]",16.425,0.3,27.0,11.0,0.0,9.0,7.0,Abee AgDM,AB
11,"(1.6, 4.4]",11.85,3.0500000000000003,24.0,4.0,3.0,7.0,10.0,Abee AgDM,AB
11,"(4.4, 7.2]",8.045833333333334,5.704761904761905,21.0,3.0,1.0,15.0,2.0,Abee AgDM,AB
11,"(7.2, 10.0]",6.3375,8.28695652173913,23.0,10.0,1.0,11.0,1.0,Abee AgDM,AB
11,"(10.0, 12.8]",4.104166666666667,11.251851851851852,27.0,15.0,3.0,9.0,0.0,Abee AgDM,AB
11,"(12.8, 100.0]",0.6208333333333336,18.94360902255639,17.0,6.0,7.0,4.0,0.0,Abee AgDM,AB
12,"(-100.0, -29.2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
12,"(-29.2, -26.4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
12,"(-26.4, -23.6]",1.6333333333333335,-24.3,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
12,"(-23.6, -20.8]",1.55,-22.3,1.0,0.0,0.0,0.0,1.0,Abee AgDM,AB
12,"(-20.8, -18.0]",8.5875,-19.45,6.0,0.0,0.0,2.0,4.0,Abee AgDM,AB
12,"(-18.0, -15.2]",14.3,-16.3,11.0,0.0,0.0,4.0,7.0,Abee AgDM,AB
12,"(-15.2, -12.4]",14.041666666666668,-13.183333333333332,12.0,0.0,0.0,3.0,9.0,Abee AgDM,AB
12,"(-12.4, -9.6]",17.09166666666667,-10.7375,16.0,0.0,0.0,4.0,12.0,Abee AgDM,AB
12,"(-9.6, -6.8]",14.554166666666667,-8.386666666666667,15.0,0.0,0.0,6.0,9.0,Abee AgDM,AB
12,"(-6.8, -4.0]",14.395833333333334,-5.423529411764706,17.0,2.0,0.0,3.0,12.0,Abee AgDM,AB
12,"(-4.0, -1.2]",18.129166666666666,-2.504,25.0,1.0,0.0,10.0,14.0,Abee AgDM,AB
12,"(-1.2, 1.6]",15.975,0.15384615384615383,26.0,11.0,0.0,9.0,6.0,Abee AgDM,AB
12,"(1.6, 4.4]",11.879166666666666,3.0208333333333335,24.0,5.0,2.0,8.0,9.0,Abee AgDM,AB
12,"(4.4, 7.2]",9.204166666666667,5.695833333333333,24.0,5.0,2.0,12.0,5.0,Abee AgDM,AB
12,"(7.2, 10.0]",6.229166666666667,8.670833333333333,24.0,9.0,2.0,12.0,1.0,Abee AgDM,AB
12,"(10.0, 12.8]",3.3875,11.365217391304347,23.0,13.0,2.0,8.0,0.0,Abee AgDM,AB
12,"(12.8, 100.0]",0.8166666666666669,19.257142857142856,19.0,6.0,6.0,7.0,0.0,Abee AgDM,AB
13,"(-100.0, -29.2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
13,"(-29.2, -26.4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
13,"(-26.4, -23.6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abee AgDM,AB
13,"(-23.6, -20.8]",3.1583333333333337,-23.0,2.0,0.0,0.0,0.0,2.0,Abee AgDM,AB
13,"(-20.8, -18.0]",5.695833333333333,-19.275,4.0,0.0,0.0,1.0,3.0,Abee AgDM,AB
13,"(-18.0, -15.2]",11.7125,-16.333333333333332,9.0,0.0,0.0,4.0,5.0,Abee AgDM,AB
13,"(-15.2, -12.4]",12.066666666666666,-14.059999999999999,10.0,0.0,0.0,2.0,8.0,Abee AgDM,AB
13,"(-12.4, -9.6]",20.7,-11.24736842105263,19.0,0.0,0.0,6.0,13.0,Abee AgDM,AB
13,"(-9.6, -6.8]",15.279166666666667,-8.01875,16.0,0.0,0.0,5.0,11.0,Abee AgDM,AB
